hushen300,ydlMIB,xxlNZ50,nfFTSE,bxBOVESPA
0.2982005141388175,0.6318766066838046,0.3892030848329049,0.6133676092544987,0.03598971722365039
0.7367609254498715,0.4781491002570694,0.4241645244215938,0.9305912596401028,0.4652956298200514
0.370694087403599,0.11568123393316196,0.9038560411311054,0.5809768637532133,0.0832904884318766
0.2704370179948586,0.8565552699228792,0.5341902313624679,0.7007712082262211,0.3095115681233933
0.41645244215938304,0.17737789203084833,0.05295629820051414,0.19331619537275063,0.2365038560411311
0.6961439588688946,0.8966580976863753,0.5197943444730078,0.7017994858611826,0.24267352185089974
0.6185089974293059,0.032390745501285345,0.42776349614395887,0.4755784061696658,0.24884318766066837
0.2185089974293059,0.9840616966580977,0.18354755784061696,0.7974293059125964,0.4755784061696658
0.43496143958868894,0.9146529562982005,0.7794344473007712,0.8930591259640103,0.552185089974293
0.5377892030848329,0.4241645244215938,0.9526992287917738,0.7696658097686375,0.23033419023136248
0.9876606683804627,0.18817480719794344,0.8431876606683805,0.3223650385604113,0.16966580976863754
0.3763496143958869,0.13213367609254498,0.3059125964010283,0.2185089974293059,0.7799485861182519
0.5889460154241645,0.3712082262210797,0.2915167095115681,0.6473007712082263,0.8961439588688946
0.7501285347043701,0.09820051413881747,0.6544987146529563,0.8426735218508997,0.847814910025707
0.3311053984575835,0.9758354755784062,0.5804627249357327,0.5182519280205655,0.3856041131105398
0.32339331619537276,0.32082262210796914,0.14190231362467867,0.2390745501285347,0.9480719794344473
0.02570694087403599,0.002570694087403599,0.06940874035989718,0.015424164524421594,0.013881748071979434
0.6272493573264781,0.05398457583547558,0.03598971722365039,0.032390745501285345,0.07197943444730077
0.8673521850899742,0.8930591259640103,0.7737789203084833,0.8863753213367609,0.6411311053984576
0.40951156812339334,0.9676092544987146,0.2683804627249357,0.5778920308483291,0.8092544987146529
0.5233933161953728,0.970694087403599,0.6683804627249358,0.9403598971722366,0.8719794344473007
0.4020565552699229,0.6344473007712083,0.21079691516709512,0.4174807197943445,0.7588688946015424
0.7984575835475578,0.24061696658097687,0.09048843187660668,0.8719794344473007,0.14601542416452443
0.2863753213367609,0.9892030848329049,0.8102827763496144,0.5079691516709511,0.9722365038560411
0.119280205655527,0.0010282776349614395,0.009768637532133676,0.005655526992287918,0.031876606683804626
0.8868894601542416,0.013367609254498715,0.6462724935732648,0.008740359897172237,0.10025706940874037
0.6946015424164524,0.9830334190231362,0.7393316195372751,0.9634961439588688,0.860668380462725
0.6832904884318766,0.9547557840616967,0.961439588688946,0.9177377892030848,0.9208226221079692
0.5259640102827764,0.9033419023136247,0.9681233933161953,0.7434447300771209,0.7645244215938304
